Job_ID,Titre,Societe,Description,Categories,Annees_Experience,Niveau_Experience,Salaire,Lieu,Type_Contrat,Mode_Travail,Date_Publication,Date_Relative,Expire,Source,Lien
237547,Commercial,HR HOUSE INTERNATIONAL,"HR House International recrute pour le compte de l’un de ses clients, une société d'envergure opérant dans le secteur de la pétrochimie, un Profil Commercial.Missions:Prospecter et développer un portefeuille de …",recrutement / ressources humaines,,,,Tunis,CDI,,2026-03-21,21 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237547/commercial/
237530,Conseillers Commerciaux en Réception d'appel,OUTSOURCIA,"Le groupe Outsourcia est un opérateur spécialisé dans les métiers de l'outsourcing: gestion de la relation client à distance, multiservice, multilingue et multicanal (centres d'appels, gestion des e-mails, solutions de …",call center / télévente,,,,"Tunis, Tunis",CDI,,2026-03-21,21 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237530/conseillers-commerciaux-en-r%C3%A9ception-dappel/
237528,Responsable COMEX,ALMES MATEUR,"Dans le cadre de son développement, ALMES MATEUR, filiale du Groupe POULINA, recrute un(e) Responsable COMEXMissions principalesGérer et optimiser les relations avec les fournisseurs Négocier les contrats d’achats dans le respect …",agriculture / agro-alimentaire / environnement,,,,Bizerte,CDI | SIVP,,2026-03-21,21 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237528/responsable-comex/
237554,Expert IT Operations – SAP FICO,HR HOUSE INTERNATIONAL,"HR House International recrute pour le compte de l’un de ses clients, une société d'envergure opérant dans le secteur de l’automobile, un Expert IT Operations – SAP FICO.Missions:Assurer le bon …",recrutement / ressources humaines,,,,Sousse,CDI,,2026-03-21,21 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237554/expert-it-operations-sap-fico/
237551,technicien maintenance,Entreprise Anonyme,missions:Assurer les travaux d’entretien et de maintenance préventive et curative des machinesIdentifier les problèmes mécaniques ou électriques.Lecture des plans Application des règles et standards en vigueur en garantissant la qualité des …,,,,,"Megrine, Ben Arous",CDI,,2026-03-21,21 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237551/technicien-maintenance/
237502,Boulanger,BARIOLO,"Afin d’accompagner son développement, BARIOLO, la première enseigne bar à jus frais et desserts en Tunisie cherche à recruter:UN BOULANGERProfile recherché:· Une expérience de 2 ans minimum dans un poste similaire.· Une personne …",tourisme / hôtellerie / restauration / loisirs,,,,"La Marsa, Tunis",CDI,,2026-03-21,21 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237502/boulanger/
237503,Senior Accountant,VEO WORLDWIDE SERVICES,"Comptable Senior (Révision) -Sousse Prêt à entrer dans le monde passionnant des services B2B ? Découvrez VEO Worldwide – votre porte d'entrée vers une carrière dynamique ! Depuis 19 ans, …",consulting / étude / stratégie,,Senior,,"Sousse, Sousse",CDI,,2026-03-21,21 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237503/senior-accountant/
237501,Patissier,BARIOLO,"Afin d’accompagner son développement, BARIOLO, la première enseigne bar à jus frais et desserts en Tunisie cherche à recruter:UN PATISSIERProfile recherché:· Une expérience de 2 ans minimum dans un poste similaire.· Une personne …",tourisme / hôtellerie / restauration / loisirs,,,,"La Marsa, Tunis",CDI,,2026-03-21,21 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237501/patissier/
226153,Corporate Relationship Manager,BANK ABC,Bank ABC is reinforcing its Wholesale Banking Department with the recruitment of a Corporate Relationship Manager. The Corporate Relationship Manager is responsible for managing and developing a portfolio of top …,banque / finance / assurances,,Manager,,Tunis,CDI,,2026-03-20,20 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/226153/corporate-relationship-manager/
224766,Agent de Service Support/ d’Entretien - Sfax,BANK ABC,"Bank ABC Tunisie recrute pour le poste d’Agent(e) de Service Support/ Agent(e) d’Entretien sur SFAX.Principales tâches & Responsabilités:Entretien des locaux :Nettoyage des sols (balayage, aspiration, lavage)Dépoussiérage des surfaces, mobilier, objets …",banque / finance / assurances,,,,Sfax,,,2026-03-20,20 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/224766/agent-de-service-support-dentretien-sfax/
237883,Technicien Management Qualité,MOULIN D'OR,Un groupe leader dans le secteur agroalimentaire recrute de suite un Technicien SMQ pour renforcer sa gouvernance opérationnelle et accompagner sa croissanceMissions principales Vous serez en charge de piloter les dispositifs d’audit …,agriculture / agro-alimentaire / environnement,,,25000 - 30000 TND,"Bir Mcherga, Zaghouan",CDI,,2026-03-20,20 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237883/technicien-management-qualit%C3%A9/
237440,Directeur de Restauration,GROUPE STUNAS INDUSTRIES,Hôtel Sousse Pearl Marriott Resort & Spa est un établissement 5*reconnu pour son excellence et son sens du service. Notre hôtel propose plusieurs points de restauration et de convivialité : …,industrie métalliques,,,1500 - 2000 TND,"Sousse Ville, Sousse",CDD,,2026-03-20,20 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237440/directeur-de-restauration/
237481,Gafsa-Commerciaux terrain en Microfinance,ADVANS TUNISIE MICROFINANCE,"Advans, groupe international de Microfinance Advans Tunisie œuvre dans le domaine du développement économique, avec l'objectif d'offrir aux entrepreneurs tunisiens exclus du système financier traditionnel, des services de crédit adaptés …",banque / finance / assurances,,,,Gafsa,CDI | SIVP,,2026-03-20,20 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237481/gafsa-commerciaux-terrain-en-microfinance/
237482,Intilaka-Commerciaux terrain en Microfinance,ADVANS TUNISIE MICROFINANCE,"Advans, groupe international de Microfinance Advans Tunisie œuvre dans le domaine du développement économique, avec l'objectif d'offrir aux entrepreneurs tunisiens exclus du système financier traditionnel, des services de crédit …",banque / finance / assurances,,,,Tunis,CDI | SIVP,,2026-03-20,20 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237482/intilaka-commerciaux-terrain-en-microfinance/
237483,Hammam Sousse-Commerciaux terrain,ADVANS TUNISIE MICROFINANCE,"Advans, groupe international de Microfinance Advans Tunisie œuvre dans le domaine du développement économique, avec l'objectif d'offrir aux entrepreneurs tunisiens exclus du système financier traditionnel, des services de crédit adaptés …",banque / finance / assurances,,,,"Hammam Sousse, Sousse",CDI | SIVP,,2026-03-20,20 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237483/hammam-sousse-commerciaux-terrain/
237484,Médnine-Commerciaux terrain en Microfinance,ADVANS TUNISIE MICROFINANCE,"Advans, groupe international de Microfinance Advans Tunisie œuvre dans le domaine du développement économique, avec l'objectif d'offrir aux entrepreneurs tunisiens exclus du système financier traditionnel, des services de crédit adaptés …",banque / finance / assurances,,,,Médenine,CDI | SIVP,,2026-03-20,20 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237484/m%C3%A9dnine-commerciaux-terrain-en-microfinance/
237485,Gabes-Commerciaux terrain en Microfinance,ADVANS TUNISIE MICROFINANCE,"Advans, groupe international de Microfinance Advans Tunisie œuvre dans le domaine du développement économique, avec l'objectif d'offrir aux entrepreneurs tunisiens exclus du système financier traditionnel, des services de crédit adaptés …",banque / finance / assurances,,,,Gabes,,,2026-03-20,20 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237485/gabes-commerciaux-terrain-en-microfinance/
237444,Technicien HSE,Entreprise Anonyme,"Le groupe JUDY, acteur de l'industrie des détergents en Tunisie, renforce son équipe et recrute son Technicien HSE.Le technicien sécurité est le garant de la mise en œuvre de la …",,,,1000 - 1200 TND,"Dar Chaabane Elfehri, Nabeul",CDI,,2026-03-20,20 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237444/technicien-hse/
237478,TECHNICIEN SUPERIEUR MAINTENANCE,SOTUBI,"* Coordonner, mettre en priorité les actions de maintenance. * Assurer la maintenance curative, préventive de l’ensemble des ateliers de Production * Maintenir une collaboration ouverte avec les différents services …",agriculture / agro-alimentaire / environnement,,,,"Borj El Amri, La Manouba",CDI,,2026-03-20,20 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237478/technicien-superieur-maintenance/
237439,Directeur Food & Beverage,GROUPE STUNAS INDUSTRIES,Hôtel Sousse Pearl Marriott Resort & Spa est un établissement 5*reconnu pour son excellence et son sens du service. Notre hôtel propose plusieurs points de restauration et de convivialité : …,industrie métalliques,,,1500 - 3000 TND,"Sousse Ville, Sousse",CDD,,2026-03-20,20 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237439/directeur-food-beverage/
237469,Assistante comptable,BARIOLO,"BARIOLO, la référence du jus frais en Tunisie, cherche à recruter une Comptable, pour couvrir les tâches suivantes:Etablir et effectuer les déclarations fiscales et sociales légalessaisie divers pièces comptables avec justification …",tourisme / hôtellerie / restauration / loisirs,,,,"La Marsa, Tunis",,,2026-03-20,20 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237469/assistante-comptable/
237465,Directeur de Site Adjoint (H/F) –BPO– Sousse,Entreprise Anonyme,Offre d’emploi : Directeur de Site Adjoint (H/F) – Centre d’appels / BPO – Sousse Secteur : BPO – Centre de contacts Type de contrat : CDI Localisation : Sousse …,,,Directeur,,Sousse,CDI,,2026-03-20,20 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237465/directeur-de-site-adjoint-hf-bpo-sousse/
237461,Responsable Gestion des Archives Groupe,ROSE BLANCHE GROUP,"Responsable Gestion des Archives Groupe Envie de rejoindre le leader tunisien de l’agroalimentaire dans le secteur des céréales et dérivés, fort de plus de 100 ans d’innovation et de …",agriculture / agro-alimentaire / environnement,,,,"Sousse Ville, Sousse",CDI,,2026-03-20,20 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237461/responsable-gestion-des-archives-groupe/
237471,Gestionnaire financière,PLASTIC ELECTROMECHANIC COMPANY PEC,"Notre entreprise est à la recherche d’une Gestionnaire Financière dynamique et rigoureuse pour rejoindre notre équipe.Profil recherché :Diplôme en finance, comptabilité, gestion ou domaine équivalentExpérience professionnelle minimum de 2 ans …",industrie électro-mécaniques,,,,"Zaghouan, Zaghouan",CDI,,2026-03-20,20 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237471/gestionnaire-financi%C3%A8re/
237475,02- Assistante RH,PLASTIC ELECTROMECHANIC COMPANY PEC,"Profil recherché :Diplôme en Ressources Humaines, Gestion, Administration ou domaine équivalentExpérience souhaitée minimum 1 à 2 ans dans un poste similaireBonne maîtrise des outils informatiques (Word, Excel)Connaissance des bases de …",industrie électro-mécaniques,,,,"Zaghouan, Zaghouan",CDI,,2026-03-20,20 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237475/02-assistante-rh/
237447,Vendeur/ Caissier Zara Tunis City,TUNTEX,"Pour Accompagner son développement, le groupe Indigo Company, leader du marché du Retail en Tunisie, avec plus de 15 enseignes d’envergure internationale, recherche ses futurs conseillers en mode.Véritable ambassadeur de …",commerce / vente / distribution,,,,Ariana,,,2026-03-20,20 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237447/vendeur-caissier-zara-tunis-city/
237470,Assistant Manager Stradivarius Mall of Sfax,TUNTEX,"Indigo Company recrute pour sa marque Stradivarius Mall of Sfax un(e) Assistant(e) Manager.En tant qu’Assistant(e) Manager, vous êtes l’image de l’entreprise. Vous êtes directement responsable de la réussite de votre …",commerce / vente / distribution,,Manager,,Sfax,,,2026-03-20,20 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237470/assistant-manager-stradivarius-mall-of-sfax/
237448,Vendeur/ Caissier Bershka Tunis City,TUNTEX,"Pour Accompagner son développement, le groupe Indigo Company, leader du marché du Retail en Tunisie, avec plus de 15 enseignes d’envergure internationale, recherche ses futurs conseillers en mode.Véritable ambassadeur de …",commerce / vente / distribution,,,,Ariana,,,2026-03-20,20 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237448/vendeur-caissier-bershka-tunis-city/
237445,Technicien maintenance,MEDINA GROUP,"🚀 Offre d’emploi « Technicien supérieur maintenance industrielle » 🔍 Dans le cadre du développement de son activité, Carthage Land Les Berges du Lac, leader incontesté du divertissement et des loisirs, recherche 2 …",tourisme / hôtellerie / restauration / loisirs,,,,Ariana,CDI,,2026-03-20,20 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237445/recrutement-technicien-maintenance/
237467,Vendeur/ Caissier LCW Mall of Sousse,TUNTEX,"Pour Accompagner son développement, le groupe Indigo Company, leader du marché du Retail en Tunisie, avec plus de 15 enseignes d’envergure internationale, recherche ses futurs conseillers en mode.Véritable ambassadeur de …",commerce / vente / distribution,,,,Sousse,,,2026-03-20,20 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237467/vendeur-caissier-bershka-mall-of-sousse/
237466,Ingénieur Technico-Commercial,GROUPE MABROUKA,"Le Groupe MABROUKA, leader national du secteur agricole, est constitué de plusieurs pôles d’activités : production/pépinière, commerce et industrie.Dans le cadre du renforcement de nos équipes et de notre stratégie …",agriculture / agro-alimentaire / environnement,,,,Gafsa,CDI,,2026-03-20,20 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237466/ing%C3%A9nieur-technico-commercial/
237497,Responsable RH Sidi El Heni - Sousse,SNA,SNA Sidi El Heni - Sousse filiale de poulina holding groupe est à la recherche d'un(e) talentueux(se) Responsable RH et pour rejoindre notre équipe et contribuer à notre développement : Responsabilités …,agriculture / agro-alimentaire / environnement,,,,"Sidi El Heni, Sousse",CDI,,2026-03-20,20 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237497/responsable-rh-sidi-el-heni-sousse/
237446,Responsable Régional Export,ROSE BLANCHE GROUP,"Envie de rejoindre le leader tunisien de l’agroalimentaire dans le secteur des céréales et dérivés, fort de plus de 100 ans d’innovation et de croissance continue ? Vous souhaitez dynamiser votre carrière au sein …",agriculture / agro-alimentaire / environnement,,,,"Sousse Ville, Sousse",CDI,,2026-03-20,20 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237446/responsable-r%C3%A9gional-territorial/
238070,Technicien de laboratoire CQ,CEVA TUNISIE,Technicien de laboratoire CQMissions principaleso Réaliser les analyses physico-chimiques des matières premières et des produits finis et assurer la conformité aux bons pratiques de fabrication (BPF-BPL)o Contrôler la conformité des …,santé / paramédical / optique,,,800 - 1500 TND,Tunis,CDI,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238070/technicien-de-laboratoire-cq/
238064,Data Systems Architect - Tunis,LIBRA TAX AND ACCOUNTANCY,"À propos de LIBRA :LIBRA est un cabinet d'experts-comptables et fiscaux, réunissant une cinquantaine de professionnels passionnés, présents en Belgique et au Grand-Duché de Luxembourg. Notre mission ? Offrir un …",comptabilité / gestion / audit,,,1000 - 3000 TND,Tunis,CDI,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238064/data-systems-architect-tunis/
238066,technico-commerciale,DIAGVET LAB,Nous sommes un leader dans la distribution de solutions médicales innovantes et recherchons une Technico-Commerciale dynamique et passionnée pour rejoindre notre équipe. Votre rôle : Développer et gérer votre portefeuille …,santé / paramédical / optique,,,1000 - 1200 TND,Tunis,CDI | CDD | SIVP,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238066/technico-commerciale/
238067,Responsable magasin - Commercial(e),Ben Cheikh Garden Center,"Assurer la vente, le conseil client et la gestion opérationnelle quotidienne de la boutique botanique, tout en garantissant une excellente expérience client et une bonne présentation des plantes et accessoires.Profil …",agriculture / agro-alimentaire / environnement,,,800 - 1000 TND,"La Soukra, Ariana",CDI | SIVP,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238067/responsable-magasin-commerciale/
238055,Responsable ressources humaines Junior,DAR ZARROUK,"Dans le cadre du développement de nos activités, notre groupe hôtelier recherche un Responsable Ressources humaines junior pour accompagner la gestion et le développement de nos équipes. Missions principales Sous la …",tourisme / hôtellerie / restauration / loisirs,,Junior,1500 - 1700 TND,"La Marsa, Tunis",CDI,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238055/responsable-ressources-humaines-junior/
238056,Directeur commercial (H/F) hôtel,DAR ZARROUK,Un groupe hôtelier basé à Tunis recrute un Directeur Commercial (H/F) pour piloter la stratégie commerciale et développer la performance de ses établissements. Missions principales : Définir et mettre en …,tourisme / hôtellerie / restauration / loisirs,,Directeur,2500 - 3000 TND,"Centre ville, Tunis",CDI,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238056/recrutement-directeur-commercial-hf-h%C3%B4tel/
236648,Assureur Conseil en Assurance IARD,PROTECT + TUNISIE,"""Protect Plus Tunisie » filiale de l’assurance française « Protect Plus Assurances » ; un véritable spécialiste qui offre à ses clients une gamme complète d’assurance auto, deux roues et habitation …",banque / finance / assurances,,,1200 - 1600 TND,"Ariana Ville, Ariana",CDI | SIVP,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/236648/assureur-conseil-en-assurance-iard/
236647,Souscripteur en Assurances IARD,PROTECT + TUNISIE,"""Protect Plus Tunisie » filiale de l’assurance française « Protect Plus Assurances » ; un véritable spécialiste qui offre à ses clients une gamme complète d’assurance auto, deux roues et habitation …",banque / finance / assurances,,,1200 - 1400 TND,"Ariana Ville, Ariana",CDI | SIVP,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/236647/souscripteur-en-assurances-iard/
237934,Responsable formation,GREEN PRO ACADEMY,"Un bureau de formation spécialisé dans la formation professionnelle pour les entreprises recrute une Responsable Formation pour renforcer son équipe.Missions principalesSous la supervision de la direction, la Responsable Formation sera …",enseignement / formation / puériculture,,,900 - 2000 TND,"La Soukra, Ariana",CDI,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237934/responsable-formation/
237825,Assistant ressources humaines,Entreprise Anonyme,"Notre société leader dans le domaine de la distribution de gros membre du GROUPE KILANI souhaite recruter un(e) assistant(e) RH:Missions principales :Rattaché au Responsable Ressources Humaines, vous serez chargé de …",,,,1000 - 1200 TND,"La Marsa, Tunis",CDI | SIVP,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237825/assistant-ressources-humaines/
237420,Technicien de Maintenance,HUBER SUHNER,Nous recherchons un technicien de maintenance passionné et compétent pour rejoindre notre équipe. Si vous avez de l’expérience dans le domaine de la maintenance et que vous êtes prêt à relever de nouveaux …,industrie électro-mécaniques,,,,Sousse,CDI,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237420/technicien-de-maintenance/
237415,Vendeur / Caissier Adidas Tunisia Mall,TUNTEX,"Pour Accompagner son développement, le groupe Indigo Company, leader du marché du Retail en Tunisie, avec plus de 15 enseignes d’envergure internationale, recherche ses futurs conseillers en mode.Véritable ambassadeur de …",commerce / vente / distribution,,,,Ariana,,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237415/vendeur-caissier-adidas-tunisia-mall/
237375,Manager d’Équipe Télévente,COMETE TN.AI,"📢 Nous recrutons un(e) Manager d’Équipe Télévente Poste basé en TunisieSecteur : Centre d’appel / Relation clientActivité : Télévente BtoB / BtoC Votre mission En tant que Manager d’Équipe Télévente, …",call center / télévente,,Manager,,"La Marsa, Tunis",CDI,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237375/manager-d%C3%A9quipe-t%C3%A9l%C3%A9vente/
237374,AGENT IMMOBILIER TECNOCASA M'SAKEN,TECNOCASA GROUP,TECNOCASA TUNISIE est devenue le premier groupe d'agence immobilières indépendantes du pays et compte actuellement 80 agences dans les régions suivantes:- le Grand Tunis: la banlieue nord-la banlieue sud -El Manezeh-El …,architecture / immobilier / BTP,,,,"Msaken, Sousse",,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237374/agent-immobilier-tecnocasa-msaken/
237419,Vendeur/ Caissier Oysho Tunisia Mall,TUNTEX,"Pour Accompagner son développement, le groupe Indigo Company, leader du marché du Retail en Tunisie, avec plus de 15 enseignes d’envergure internationale, recherche ses futurs conseillers en mode.Véritable ambassadeur de …",commerce / vente / distribution,,,,Ariana,,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237419/vendeur-caissier-oysho-tunisia-mall/
237381,Assistant(e) Comptable,STRAM GROUPE,"STRAM Group, fondé en 2007 en Tunisie, est un acteur clé dans le secteur du génie civil et des énergies renouvelables. Fort de son expertise, le groupe se distingue par …",architecture / immobilier / BTP,,,,"Megrine, Ben Arous",CDI | SIVP,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237381/assistante-comptable/
237418,Vendeur/ Caissier Massimo Tunisia Mall,TUNTEX,"Pour Accompagner son développement, le groupe Indigo Company, leader du marché du Retail en Tunisie, avec plus de 15 enseignes d’envergure internationale, recherche ses futurs conseillers en mode.Véritable ambassadeur de …",commerce / vente / distribution,,,,Ariana,,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237418/vendeur-caissier-massimo-tunisia-mall/
237395,Ingénieur Support IT,PARTNER RECRUITMENT,"Nous recrutons pour le compte de notre client, une multinationale de renom dans le secteur pétrolier, Ingénieur Support ITMISSIONS: Assurer le support IT aux utilisateurs (locaux et distants) et être le …",recrutement / ressources humaines,,,,Tunis,,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237395/ing%C3%A9nieur-support-it/
237417,Vendeur/ Caissier Bershka Tunisia Mall,TUNTEX,"Pour Accompagner son développement, le groupe Indigo Company, leader du marché du Retail en Tunisie, avec plus de 15 enseignes d’envergure internationale, recherche ses futurs conseillers en mode.Véritable ambassadeur de …",commerce / vente / distribution,,,,Ariana,,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237417/vendeur-caissier-bershka-tunisia-mall/
237410,Vendeur/ Caissier LCW Habib Bourguiba,TUNTEX,"Pour Accompagner son développement, le groupe Indigo Company, leader du marché du Retail en Tunisie, avec plus de 15 enseignes d’envergure internationale, recherche ses futurs conseillers en mode.Véritable ambassadeur de …",commerce / vente / distribution,,,,Tunis,,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237410/vendeur-caissier-lcw-habib-bourguiba/
237407,Manager d’Équipe – Service Client DE / FR,COMETE TN.AI,"Comete.ai recrute un(e) Manager d’Équipe – Service Client DE / FR Lac 2 – TunisVotre missionEncadrer et animer une équipe de conseillers client (appels & chat).Piloter les indicateurs de performance (qualité, …",call center / télévente,,Manager,1500 - 2000 TND,"El Kram, Tunis",CDI,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237407/manager-d%C3%A9quipe-service-client-de-fr/
237372,Vendeur / Préparateur de Jus - TUNIS,BARIOLO,"BARIOLO, la référence du jus frais en Tunisie, cherche à recruter des vendeurs / préparateurs de jus, passionnés et dynamiques, pour renforcer ses équipes sur les points de vente suivants: …",tourisme / hôtellerie / restauration / loisirs,,,,Tunis,CDD | SIVP,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237372/vendeur-pr%C3%A9parateur-de-jus-tunis/
237416,vendeur/ Caissier Zara Tunisia Mall,TUNTEX,"Pour Accompagner son développement, le groupe Indigo Company, leader du marché du Retail en Tunisie, avec plus de 15 enseignes d’envergure internationale, recherche ses futurs conseillers en mode.Véritable ambassadeur de …",commerce / vente / distribution,,,,Ariana,,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237416/vendeur-caissier-zara-tunisia-mall/
237373,Vendeur / Préparateur de Jus - MALL OF SOUSSE,BARIOLO,"BARIOLO, la référence du jus frais en Tunisie, cherche à recruter des vendeurs / préparateurs de jus, passionnés et dynamiques, pour renforcer ses équipes sur les points de vente …",tourisme / hôtellerie / restauration / loisirs,,,,Sousse,CDD | SIVP,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237373/vendeur-pr%C3%A9parateur-de-jus-mall-of-sousse/
237377,Comptable Sénior,BEN YAGHLANE SHOPS,"La Société Centrale Commerciale "" Biwai Shops "" , sise à Oued Elil, recrute Un Comptable Sénior qui a pour mission : - Gérer le volet comptable selon les obligations légales - Assurer la …",commerce / vente / distribution,,,,La Manouba,,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237377/comptable-s%C3%A9nior/
237398,Responsable RMQ,STAROIL,Responsable Management Qualité (RMQ)📍 Lieu : Ben Arous – Tunisie (EZZAHRA / Site SETCAR)🏢 Société : SETCAR Tunisie📅 Type de contrat : CDI🎯 Disponibilité : Immédiate / à convenirSETCAR est une société …,commerce / vente / distribution,,,,"Ezzahra, Ben Arous",CDI,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237398/responsable-rmq/
237392,Consultant SAP S/4HANA,L'ACCUMULATEUR TUNISIEN ASSAD,"Vous êtes Ingénieur(e) en informatique ou équivalent et souhaitez relever un nouveau défi ? Nous recherchons un talent passionné, prêt à explorer l’univers SAP S/4HANA. Profil recherché : Certifié(e) SAP …",électronique / électricité / énergie,,,,"Bou Argoub, Nabeul",CDI,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237392/consultant-sap-s4hana/
237382,Directeur(trice) de magasin - Mall of Sousse,TUNTEX,"🚀 We are hiring – Directeur(trice) de Magasin | Mall of Sousse 🏆Vous avez l’esprit de compétition, le goût du challenge et l’envie de mener une équipe vers la performance ?Adidas recrute son/sa …",commerce / vente / distribution,,Directeur,,Sousse,,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237382/directeurtrice-de-magasin-mall-of-sousse/
237357,Sales Operator,ASTRAGALE,"We are a branch of an international French company, leaders in its industry, we are recruiting Sales Operator Service for the English commercial department.Your profile , Our office is located in Sousse• Proficient …",call center / télévente,,,1000 - 5000 TND,"Sousse Ville, Sousse",CDI | SIVP,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237357/sales-operator/
237360,Assistant(e) support vente,VEO WORLDWIDE SERVICES,"Store Network Support Assistants Profil : Commercial, acheteur et négociateur Prêt à entrer dans le monde passionnant des services B2B ? Découvrez VEO Worldwide – votre porte d'entrée vers une …",consulting / étude / stratégie,,,,"Sousse, Sousse",CDI,,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237360/assistante-support-vente/
238031,Technicien Support Matériels,ROSE BLANCHE GROUP,"Envie de rejoindre le leader tunisien de l’agroalimentaire dans le secteur des céréales et dérivés, fort de plus de 100 ans d’innovation et de croissance continue? Vous souhaitez dynamiser votre …",agriculture / agro-alimentaire / environnement,,,,Sousse,CDI,,2026-03-18,18 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238031/technicien-support-mat%C3%A9riels/
238034,Ingénieur Recherche et Développement,VAKAY,"Dans le cadre de son programme de développement et de renforcement des équipes, La société Carthage Eyewear International Cherche à recruter des ingénieurs Recherche et développementMissionsContribuer activement aux réunions du …",autres,,,1600 - 1800 TND,Sfax,CDI,,2026-03-18,18 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238034/ing%C3%A9nieur-recherche-et-d%C3%A9veloppement/
