Job_ID,Titre,Societe,Description,Categories,Annees_Experience,Niveau_Experience,Salaire,Lieu,Type_Contrat,Mode_Travail,Date_Publication,Date_Relative,Expire,Source,Lien
60708,La Société Tunisienne de Biscuiterie Sotubi Saida Group recrute Technicien Supérieur Agro Alimentaire,La Société Tunisienne de Biscuiterie Sotubi Saida Group,"La société Tunisienne de Biscuiterie Sotubi Saida recrute Technicien Supérieur Agro Alimentaire Missions : * Assurer la mise en place, le maintien et la fiabilité du plan de contrôle qualité des produits… ...",IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/la-societe-tunisienne-de-biscuiterie-sotubi-saida-group-recrute-technicien-superieur-agro-alimentaire-60708/
130327,Cerat recrute Commercial,Cerat,"Cerat dans le cadre de sa stratégie de développement, La société Céramique Artistique de Tunisie CERAT, recrute Commercial › Missions : Prospection et recherche de nouveaux clients Présentation et promotion des produits/services… ...",IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/cerat-recrute-commercial-130327/
131128,Magasin Général recrute Responsable Contentieux,Magasin Général,Magasin Général recrute Responsable Contentieux Vous êtes passionné par le droit et souhaitez évoluer au sein d’un groupe structuré et dynamique ? Vous avez une solide expérience en gestion de contentieux et… ...,IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/magasin-general-recrute-responsable-contentieux-131128/
127732,Chick’n Chips recrute des Caissiers.ères Boumhal,Chick’n Chips,Chick’n Chips recrute Des Caissiers.ères Boumhal Missions : • Accueil et service client • Prise de commandes & encaissement • Aide à la préparation en cuisine • Respect des normes d’hygiène et… ...,Hôtellerie / Restauration,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/chickn-chips-recrute-des-caissiers-eres-127732/
102865,Slim Fit recrute Assistante d’Accueil,Slim Fit,"Slim Fit recrute Assistante d’Accueil Missions : Accueil des adhérents Gestion des inscriptions et paiements Réponse aux messages et appels Suivi des réseaux sociaux Profil : Souriante, organisée, bon relationnel, esprit commercial.… ...",IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/slim-fit-recrute-assistante-d-accueil-102865/
131204,Société Kharrat recrute Assistante Administrative et Financière,Société Kharrat,Société Kharrat recrute Assistante Administrative et Financière Profil Assistante motive et polyvalente Comment postuler : Cette opportunité vous intéresse et votre profil correspond ? Envoyez-nous votre CV via le formulaire Pays /… ...,IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/societe-kharrat-recrute-assistante-administrative-et-financiere-131204/
130734,Vincci Saphir Palace and Spa recrute Contrôleur.se des Revenus,Vincci Saphir Palace and Spa,"Le Vincci Saphir Palace Hammamet, Hôtel 5, recrute Contrôleur.se des Revenus Missions principales : • Contrôler et analyser les revenus quotidiens de l’hôtel • Assurer la fiabilité des reportings et des clôtures… ...",IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/vincci-saphir-palace-and-spa-recrute-controleur-se-des-revenus-130734/
131081,Monoprix recrute Responsable Méthodes Froid Commercial,Monoprix,"Monoprix recrute Responsable Méthodes Froid Commercial Vos missions : • Élaborer et mettre à jour les procédures de maintenance préventive et corrective des installations frigorifiques. • Rédiger les gammes de maintenance, modes… ...",IT / Informatique,,,,,,,2026-03-23,,Non,TunisieTravail,https://www.tunisietravail.net/monoprix-recrute-responsable-methodes-froid-commercial-131081/
129428,Business Hôtel recrute des Agents de Sécurité,Business Hôtel,Business Hôtel recrute Des Agents de Sécurité Mission Est chargé du contrôle de toutes les entrées et sorties dans l’hôtel. - Etablit les rapports de patrouille - Effectue les patrouilles à l’intérieur… ...,IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/business-hotel-recrute-agent-de-securite-129428/
131185,Qcebe Canada recrute des Agents d’Entretien,Qcebe Canada,"Qcebe Canada recrute Des Agents d’Entretien Tu as de l’expérience en entretien ménager et tu est une personne organisée et efficace, une personne sociable qui apprécie tout particulièrement le contact avec les… ...",IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/qcebe-canada-recrute-des-agents-d-entretien-131185/
131194,HMS Médical recrute Délégué Commercial,HMS Médical,"HMS Medical recrute Délégué Commercial Profil : Délégué commercial visite les médecins dentistes pour vendre nos produits. Niveau : Maîtrise ou certificat similaires aux: prothèse dentaire, réparation matériels médicaux, marketing... Exigences :… ...",IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/hms-medical-recrute-delegue-commercial-131194/
131196,Hashtag Agency Offre Stage Assistante Administrative,,"Hashtag Agency Offre Stage Assistante Administrative Durée : 3 à 6 mois Lieu : Berges du Lac 1 Disponibilité : Dès que possible Missions principales - Assurer le suivi administratif quotidien (classement,… ...",IT / Informatique,,Stage,,Lac,Stage,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/hashtag-agency-offre-stage-assistante-administrative-131196/
111543,Hôtel Green Golf recrute Réceptionniste,Hôtel Green Golf,"Hôtel Green Golf recrute Réceptionniste Profil – Expérience souhaitée – Maîtrise des outils informatiques – Rigueur et précision – Sens de l’organisation, Capacité d’écoute et d’adaptation Missions : Accueillir et orienter les… ...",IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/hotel-green-golf-recrute-receptionniste-111543/
129644,Établissement Didon recrute des Enseignant.es,Établissement Didon,"Établissement Didon Le Collège du Lac, établissement pilote privé situé à Lac 1, recrute Des Enseignant.es Vous êtes passionné(e) par l’éducation et souhaitez faire vos premiers pas dans l’enseignement ? Notre programme… ...",IT / Informatique,,,,Lac,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/etablissement-didon-recrute-des-enseignant-es-129644/
131193,Portaops recrute Assistant Administration des Ventes,Portaops,"Portaops recrute Assistant Administration des Ventes (ADV) – Marché Français (100% Télétravail) Pour structurer et sécuriser notre activité. ADV basé(e) en 100% télétravail, pour travailler sur le marché français. Pourquoi ce poste… ...",IT / Informatique,,,,,Télétravail,Teletravail,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/portaops-recrute-assistant-administration-des-ventes-131193/
131190,Soft Travel et Events recrute Agent de Réservation,Soft Travel et Events,Soft Travel et Events recrute Agent de Réservation Hôtel et billetterie Profil Niveau : min expérience 3 ans Comment postuler : Cette opportunité vous intéresse et votre profil correspond ? Envoyez-nous votre… ...,IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/soft-travel-et-events-recrute-agent-de-reservation-131190/
130104,Ferme Haithem Sakkal recrute Responsable d’Exploitation,Ferme Haithem Sakkal,"Ferme Haithem Sakkal recrute Responsable d’exploitation Mission Suivi quotidien des parcelles Application et contrôle des programmes d’irrigation et de fertigation Supervision des travaux agricoles : Taille, désherbage, fertilisation, traitements phytosanitaires, récolte Encadrement… ...",IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/ferme-haithem-sakkal-recrute-responsable-dexploitation-130104/
129438,Tricom recrute des Chargé.es de Qualité,Tricom,"Tricom recrute Des Chargé.es de Qualité Rattaché au Responsable qualité, le CQ aura pour missions de : • Assurer des contrôles de qualité en Auditant les RDV et en veillant à la… ...",IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/tricom-recrute-des-charge-es-de-qualite-129438/
129672,Concentrix recrute en Réception des Appels,Concentrix,"Votre implication, votre autonomie, votre goût du travail bien fait sont autant d’atouts qui vous permettront de réussir dans votre poste et d’évoluer au sein de notre entreprise en intégrant nos équipes.… ...",IT / Informatique,,,,,,,2026-03-23,,Non,TunisieTravail,https://www.tunisietravail.net/concentrix-recrute-en-reception-des-appels-129672/
81461,Armatis recrute des Collaborateurs,Armatis,"RANGEZ-MOI CE CV. DISCUTONS PLUTÔT ! Armatis Tunisie s’agrandit ! et recrute Des Collaborateurs En postulant chez nous vous ne rejoindrez pas seulement une entreprise, vous intègrerez une équipe composée d’hommes et… ...",IT / Informatique,,,,,,,2026-03-23,,Non,TunisieTravail,https://www.tunisietravail.net/armatis-recrute-des-collaborateurs-81461/
118307,IKI Assurances recrute des Conseillers,IKI Assurances,"Donnez un coup de boost à votre carrière avec IKI Assurances ! IKI est à la recherche de Conseillers passionnés et motivés IKI Assurances, groupe Filiassur, recrute Des Conseillers Postes [CurrentJobs] ››… ...",IT / Informatique,,,,,,,2026-03-23,,Non,TunisieTravail,https://www.tunisietravail.net/iki-assurances-recrute-des-conseillers-118307/
130924,Otis Déménagement recrute des Collaborateurs,Otis Déménagement,"Otis Déménagement recrute Des Collaborateurs Postes [CurrentJobs] OTIS Déménagement est une société spécialisée dans le déménagement de particuliers et d’entreprises, basée à Boulogne-Billancourt (92). Elle accompagne ses clients dans leurs projets de… ...",IT / Informatique,,,,,,,2026-03-23,,Non,TunisieTravail,https://www.tunisietravail.net/otis-demenagement-recrute-des-collaborateurs-130924/
125663,Hôtel Nozha Beach recrute des Collaborateurs,Hôtel Nozha Beach,"Hôtel Nozha Beach recrute Des Collaborateurs Les postes: Postes [CurrentJobs] Profil Dynamique, motivé(e) et rigoureux(se). Avec une expérience exigée Pays / Ville › Tunisie, Nabeul Téléphone › 72322640 Adresse › Route Touristique… ...",Hôtellerie / Restauration,,,,Nabeul,,,2026-03-23,,Non,TunisieTravail,https://www.tunisietravail.net/hotel-nozha-beach-recrute-des-collaborateurs-125663/
109870,Transcom recrute des Conseillers en Réception d’Appels,Transcom,"TRANSCOM WORLD WIDE Nous assurons une gamme complète de services (Réception des appels) en langue Française, Italienne, Anglaise et Allemande pour le compte des clients internationaux à partir de nos deux sites… ...",IT / Informatique,,,,,,,2026-03-23,,Non,TunisieTravail,https://www.tunisietravail.net/transcom-recrute-des-conseillers-en-reception-d-appels-109870/
117283,Industrie Multinational recrute des Collaborateurs,Industrie Multinational,"Industrie Multinational en Afrique opérant dans la grande distribution et la chimie industriel, recrute Des Collaborateurs Postes [CurrentJobs] Rejoindre l’équipe du premier acteur en Tunisie et du seul acteur régional indépendant en… ...",Ingénierie,,,,,,,2026-03-23,,Non,TunisieTravail,https://www.tunisietravail.net/industrie-multinational-recrute-des-collaborateurs-117283/
101094,TP recrute des Collaborateurs,TP,"Vous êtes à la recherche d’un emploi stable avec de réelles perspectives d’évolution ? Ou en poste, mais désireux (se) de changer de job ? Vous voulez rejoindre le leader mondial de… ...",IT / Informatique,,,,,,,2026-03-23,,Non,TunisieTravail,https://www.tunisietravail.net/tp-recrute-des-collaborateurs-101094/
100715,Monoprix recrute des Collaborateurs,Monoprix,"Monoprix est une entreprise dynamique et innovante, spécialisée dans le secteur du commerce et de la distribution. Nous nous engageons à développer un environnement de travail stimulant et enrichissant, favorisant la croissance… ...",IT / Informatique,,,,,,,2026-03-23,,Non,TunisieTravail,https://www.tunisietravail.net/monoprix-recrute-des-collaborateurs-100715/
130941,Magasin Général recrute Chef de Dépôt,Magasin Général,"Magasin Général recrute Chef de Dépôt Pour ses dépôts situés à Borj Cedria et Sfax. Rattaché(e) à la direction LOGISTIQUE, vous aurez pour mission principale d’assurer la gestion globale de l’entrepôt et… ...",IT / Informatique,,,,Sfax,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/magasin-general-recrute-chef-de-depot-130941/
129707,Plan B recrute Chef Comptable,Plan B,"Plan B recrute Chef Comptable Rattaché(e) à la Direction Générale, le/la Chef Comptable est responsable de la supervision de l’ensemble des opérations de comptabilité générale. Il/elle veille à la production d’états financiers… ...",IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/plan-b-recrute-chef-comptable-129707/
131140,Canadian International School Of Tunis recrute Directeur Administratif et Financier – DAF,Canadian International School Of Tunis,"Canadian International School Of Tunis recrute Directeur Administratif et Financier - DAF 1. Mission Générale Placé sous l’autorité de la Direction Générale, le DAF assure la gestion saine et optimisée des ressources… ...",IT / Informatique,,Directeur,,Tunis,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/canadian-international-school-of-tunis-recrute-directeur-administratif-et-financier-daf-131140/
131170,Afrique Auto recrute Commercial,Afrique Auto,"Afrique Auto recrute Commercial Mission Chargé de développer et fidéliser le portefeuille clients dans le domaine des pièces de rechange automobiles. Vous serez responsable de la prospection de nouveaux clients, du suivi… ...",IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/afrique-auto-recrute-commercial-131170/
131089,Société Mestiri recrute Commercial,Société Mestiri,Société Mestiri recrute Commercial - Sousse / Tunis Mission Contact et prospection des nouveaux clients et poursuivre la relation avec les anciens clients . Servir et passer les commandes clients . Agir… ...,IT / Informatique,,,,Tunis,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/societe-mestiri-recrute-commercial-131089/
131134,Process Inspection & Control Pic recrute Responsable Commerciale et Marketing,Process Inspection & Control Pic,"Process Inspection & Control Pic est un leader reconnu dans le domaine du contrôle et de l’inspection technique. Avec une équipe de collaborateurs, ingénieurs et techniciens, nous accompagnons les plus grands projets… ...",IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/process-inspection-control-pic-recrute-responsable-commerciale-et-marketing-131134/
131151,CMCA Concessionnaire Automobile recrute Magasinier,CMCA Concessionnaire Automobile,"CMCA Concessionnaire Automobile recrute Magasinier Qualifié pour renforcer son équipe. Missions principales : - Réceptionner, contrôler et stocker les pièces de rechange et accessoires automobiles. - Gérer les entrées et sorties de… ...",Hôtellerie / Restauration,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/cmca-recrute-poste-magasinier-131151/
131144,Siyadah Ai recrute Développeur IA Senior Python – Arabie Saudite,Siyadah Ai,Siyadah Ai recrute Développeur IA Senior Python - Arabie Saudite Avec au moins 3 ans d’expérience en intelligence artificielle et machine learning pour rejoindre notre équipe en Arabie Saoudite. Le candidat participera… ...,IT / Informatique,3 ans d’exp,Senior,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/siyadah-ai-recrute-developpeur-ia-senior-python-arabie-saudite-131144/
109397,Optima Software Services Plus O2SPlus recrute Consultant Fonctionnel et Technique,Optima Software Services Plus O2SPlus,"Optima Software Services Plus O2SPlus, Dans le cadre de notre développement, nous renforçons notre équipe études et développement par le recrutement Consultant Fonctionnel et Technique Rattaché(e) au Directeur Technique, vous intégrez notre… ...",Ressources Humaines,,Directeur,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/o2splus-recrute-consultant-fonctionnel-et-technique-109397/
131152,Canadian International School Of Tunis recrute Comptable Scolaire,Canadian International School Of Tunis,Canadian International School Of Tunis recrute Comptable Scolaire Motivé(e) et rigoureux(se) pour accompagner la gestion financière de l’établissement. Vos principales missions : • Assurer la comptabilité générale et le suivi des opérations… ...,IT / Informatique,,,,Tunis,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/canadian-international-school-of-tunis-recrute-comptable-scolaire-131152/
131137,Clinique Didon recrute Responsable Commercial et Marketing,Clinique Didon,Clinique Didon recrute Responsable Commercial et Marketing › Vos principales missions : Définir et piloter la stratégie commerciale et marketing de la clinique Développer la notoriété et l’image de marque de l’établissement… ...,IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/clinique-didon-recrute-responsable-commercial-et-marketing-131137/
131094,Etablissement Mhirsi Abrasifs recrute Responsable Parc,Etablissement Mhirsi Abrasifs,"Etablissement Mhirsi Abrasifs recrute Responsable Parc Mission: Assurer la gestion, le suivi et l’optimisation du parc de véhicules de l’entreprise Assurer le suivi quotidien du parc (véhicules légers, utilitaires, camions). Planifier et… ...",IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/etablissement-mhirsi-abrasifs-recrute-responsable-parc-131094/
109392,Optima Software Services Plus O2SPlus recrute Développeur WinDev,Optima Software Services Plus O2SPlus,"Optima Software Services Plus O2SPlus, Dans le cadre de notre développement, nous renforçons notre équipe études et développement par le recrutement Développeur WinDev Description du poste : - Vous êtes passionné par… ...",IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/o2splus-recrute-developpeur-windev-109392/
131167,Advancia SPG Group recrute Sales Representative,Advancia SPG Group,Advancia SPG Group recrute Sales Representative Mission • Description de la mission : - Prospecter de nouveaux clients et développer de nouvelles opportunités sur les produits IT - Gérer et fidéliser un… ...,IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/advancia-spg-group-recrute-sales-representative-131167/
131103,Beauty Best Way recrute des Téléconseillères Tourisme Médical,Beauty Best Way,"Beauty Best Way recrute Téléconseillères – Tourisme Médical Horaire : Du lundi au vendredi, de 09h00 à 18h00 Poste en présentiel - Tunis Beb Laasal Week-end off Vos missions : Accueillir, informer… ...",Hôtellerie / Restauration,,,,Tunis,,Sur site,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/beauty-best-way-recrute-des-teleconseilleres-tourisme-medical-131103/
131072,Ideryet recrute Commerciale IT,Ideryet,Ideryet recrute Commerciale IT Mission · Développer et gérer un portefeuille clients B2B · Prospecter de nouveaux clients et identifier des opportunités commerciales. · Promouvoir et vendre des solutions IT : matériel… ...,IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/ideryet-recrute-commerciale-it-131072/
131090,Société Malibu Food recrute Contrôleur F and B,Société Malibu Food,"Société Malibu Food recrute Contrôleur F and B (Food and Beverage) › Missions principales : Contrôler les achats, les stocks et les consommations des produits alimentaires et boissons. Suivre les coûts et… ...",IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/societe-malibu-food-recrute-controleur-f-and-b-131090/
131028,Mazzaro Milano recrute Responsable Magasin Sfax,Mazzaro Milano,Mazzaro Milano recrute Responsable Magasin Sfax Responsabilités principales : * Gérer un point de vente * Développer les chiffres d’affaires * Former et gérer des équipes ... * Assurer l’accueil des clients… ...,IT / Informatique,,,,Sfax,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/mazzaro-milano-recrute-responsable-magasin-sfax-131028/
130863,Sheee recrute Ingénieure en Électricité,Sheee,Sheee recrute Ingénieure en Électricité Missions principales : Superviser les travaux d’installation électrique (HT/MT/BT). Assurer le suivi technique des chantiers. Réaliser les plans et schémas électriques. Contrôler la conformité des installations selon… ...,IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/sheee-recrute-ingenieure-en-electricite-130863/
130887,Mice Travel recrute Chef de Projets Sénior,Mice Travel,Mice Travel recrute Chef de Projets Sénior Profil recherché : Diplôme : Licence ou Master Expérience : au moins 3 ans dans le secteur Touristique ou Hôtelier ou événementiel Langue : Bonne… ...,Hôtellerie / Restauration,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/mice-travel-recrute-chef-de-projets-senior-130887/
129702,Prochimat recrute des Agents de Gardiennage,Prochimat,Prochimat recrute Des Agents de Gardiennage Lieu de travail : Sousse – Sidi Abdelhamid Profil recherché : Sérieux et motivé pour assurer la sécurité de notre site à Sousse. Âge entre 45… ...,IT / Informatique,,,,Sousse,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/prochimat-recrute-des-agents-de-gardiennage-129702/
129956,Graphika recrute des Techniciens,Graphika,"Graphika recrute Des Techniciens (H/F) Profil : Impression, finition, …. Avec au sans expérience Exigences de l’emploi: Organisé, ponctuel, esprit d’équipe Langues: • Arabe • Français Comment postuler : Cette opportunité vous… ...",IT / Informatique,,Sans expérience,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/graphika-recrute-des-techniciens-129956/
131011,Kyriad Prestige City Center Tunis recrute Hygiéniste,Kyriad Prestige City Center Tunis,Kyriad Prestige City Center Tunis recrute Hygiéniste Profil recherché : › Expérience exigée en hôtellerie (minimum 2 ans) › Maîtrise des normes d’hygiène et de sécurité › Rigueur et sens de l’organisation… ...,IT / Informatique,,,,Tunis,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/kyriad-prestige-city-center-tunis-recrute-hygieniste-131011/
130975,Engineering and General Services EGS recrute Ingénieur Génie Civil Junior,Engineering and General Services EGS,"Engineering and General Services EGS est une société d’études pluridisciplinaires créée en 1989, implantée en Tunisie, exerce ses métiers en Tunisie et à l’International en développant ses activités et sa représentation au… ...",IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/engineering-and-general-services-egs-recrute-ingenieur-genie-civil-junior-130975/
131122,Omos International is looking for Project Manager / Civil Engineer,,"Omos International is looking for Project Manager / Civil Engineer Experienced professionals to join our team for the construction of drilling platforms, access road opening, and infrastructure maintenance in remote desert environments.… ...",Toutes offres Tunisie,,Manager,,,Télétravail,Teletravail,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/omos-international-is-looking-for-project-manager-civil-engineer-131122/
131031,Loussaief Consulting et Assisatnce recrute des Commerciaux Freelance,Loussaief Consulting et Assisatnce,Loussaief Consulting et Assisatnce recrute Des Commerciaux Freelance Pour une collaboration basée sur la performance. › Votre rôle : • Prospecter et développer un portefeuille clients • Identifier et convaincre les opérateurs… ...,IT / Informatique,,,,,Freelance,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/loussaief-consulting-et-assisatnce-recrute-des-commerciaux-freelance-131031/
130974,Câblage Electrique Tunisie recrute des Chefs de Ligne – Câblages Automobile,Câblage Electrique Tunisie,Câblage Electrique Tunisie recrute Des Chefs de Ligne - Câblages Automobile - Menzel Bourguiba Profil - Niveau BAC› - Expérience 2 ans min dans un poste similaire - Connaissance de la langue… ...,Ingénierie,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/cablage-electrique-tunisie-recrute-des-chefs-de-ligne-cablages-automobile-130974/
131003,Sigma Audit recrute Auditeur Comptable,Sigma Audit,"Sigma Audit recrute Auditeur Comptable Description Vous êtes dynamique, rigoureux(se). Vous aimez le travail en équipe et les tâches diversifiées. Vous maitrisez parfaitement le Français (oral › écrit) Vos missions : -… ...",IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/sigma-audit-recrute-auditeur-comptable-131003/
130616,H Factory recrute des Ouvriers,H Factory,H Factory recrute Des Ouvriers تقوم شركة H Factory بتوظيف مشغلي آلات المتطلبات المطلوبة: مشغلو آلات حاصلون على شهادة CAP أو PDP أو BTS. الإقامة بالقرب من المناطق التالية: شبّة، فوشانة، المحمدية،… ...,Toutes offres Tunisie,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/h-factory-recrute-des-ouvriers-130616/
129700,Allocab recrute Commercial Sédentaire en Véhicule Électrique,Allocab,Allocab recrute Commercial Sédentaire en Véhicule Électrique Vos missions Vous disposez idéalement d’une expérience réussie dans la vente de services de location longue durée. Vous maîtrisez les techniques de vente modernes :… ...,IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/allocab-recrute-commercial-sedentaire-en-vehicule-electrique-129700/
131169,Tucal recrute Chargé Ressources Humaines,Tucal,"Tucal recrute Chargé Ressources Humaines Mission Se collaborer avec l’équipe ressources humaines dans les activités: recrutement, formation, paie, projets RH et gestion administrative des ressources humaines. Exigance › Diplôme: Bac›2/3 en Management,… ...",IT / Informatique,,,,,,,2026-03-23,,Non,TunisieTravail,https://www.tunisietravail.net/tucal-recrute-charge-ressources-humaines-131169/
130771,Hôtel Nozha Beach recrute Sous Chef de Cuisine,Hôtel Nozha Beach,Hôtel Nozha Beach recrute Sous Chef de Cuisine Profil Sous chef de cuisine avec une expérience exigée Comment postuler : Cette opportunité vous intéresse et votre profil correspond ? Envoyez-nous votre CV… ...,IT / Informatique,,,,,,,2026-03-01,"Mar, 2026",Non,TunisieTravail,https://www.tunisietravail.net/hotel-nozha-beach-recrute-sous-chef-de-cuisine-130771/
127305,Monogros recrute des Préparateurs de Commandes,Monogros,Monogros recrute Des Préparateurs de Commandes à Mégrine Missions : Préparer les commandes des clients Parcourir l’entrepôt pour collecter les produits selon les bons de commande Palettiser et emballer les marchandises Vérifier… ...,IT / Informatique,,,,Mégrine,,,2026-03-23,,Non,TunisieTravail,https://www.tunisietravail.net/monogros-recrute-des-preparateurs-de-commandes-127305/
130253,Multinational recrute Bilingual Sales Representatives French / English,Multinational,"Multinational recrute Bilingual Sales Representatives French / English Vos missions * Identifier et qualifier les leads. * Organiser des rendez-vous avec des prospects qualifiés pour les équipes commerciales. * Assurer les relances,… ...",IT / Informatique,,,,,,,2026-03-23,,Non,TunisieTravail,https://www.tunisietravail.net/multinational-b2b-recrute-bilingual-sales-representatives-french-english-130253/
130306,Concentrix recrute des Conseillers Supports en Réception d’Appel,Concentrix,"Concentrix recrute Des Conseillers Supports en Réception d’Appel Concentrix est un acteur majeur dans le milieu des centres d’appels, avec une reconnaissance par plusieurs d’un lieu où commencent des incroyables carrières. Que… ...",Hôtellerie / Restauration,,,,,,,2026-03-23,,Non,TunisieTravail,https://www.tunisietravail.net/concentrix-recrute-des-conseillers-supports-en-reception-d-appel-130306/
130106,TP recrute des Interprètes Instantanés,TP,"Chez TP, nous croyons que la communication ne doit connaître aucune frontière. Dans le cadre de notre développement sur le marché américain, nous cherchons des interprètes instantanés trilingues, talentueux et engagés. Vous… ...",IT / Informatique,,,,,,,2026-03-23,,Non,TunisieTravail,https://www.tunisietravail.net/tp-recrute-des-interpretes-instantanes-130106/
98328,Armatis recrute des Chargé.es de Clientèle Assistance Commerciale,Armatis,"Armatis recrute Des Chargé.es de Clientèle Assistance Commerciale Vous maîtrisez parfaitement la langue française ? De nature empathique, vous avez le sens du service, de la satisfaction client et êtes doté de… ...",IT / Informatique,,,,,,,2026-03-23,,Non,TunisieTravail,https://www.tunisietravail.net/armatis-recrute-des-charge-es-de-clientele-assistance-commerciale-98328/
115537,Industrie Multinational recrute Agent de Transit,Industrie Multinational,Entreprise Multinational industrielles opérant dans la grande distribution recrute Agent de Transit Mission Rattaché au Directeur Transit il sera chargé de : Assurer les tâches administratives déléguées par le responsable du service… ...,IT / Informatique,,Directeur,,,,,2026-03-23,,Non,TunisieTravail,https://www.tunisietravail.net/entreprise-multinational-recrute-agent-de-transit-115537/
131150,Transcom recrute des Conseillers Clientèle – Nouveau Projet / Secteur Fintech,Transcom,"Transcom recrute Des Conseillers Clientèle - Nouveau Projet / Secteur Fintech Chez Transcom, nous sommes des passionnés de l’expérience client (CX) et nous accompagnons la révolution numérique. Nous lançons aujourd’hui un tout… ...",Toutes offres Tunisie,,,,,,,2026-03-23,,Non,TunisieTravail,https://www.tunisietravail.net/transcom-recrute-conseiller-clientele-secteur-fintech-nouveau-projet-2-131150/
